condition,trial,direction,t_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_act_1,q_act_2,q_act_3,q_act_4,q_act_5,q_act_6,qd_ref_1,qd_ref_2,qd_ref_3,qd_ref_4,qd_ref_5,qd_ref_6,qd_act_1,qd_act_2,qd_act_3,qd_act_4,qd_act_5,qd_act_6,qdd_act_1,qdd_act_2,qdd_act_3,qdd_act_4,qdd_act_5,qdd_act_6,control_period_ms,status_delay_ms,rgbd_delay_ms,online_min_clearance_m,risk_state,speed_scale,hold,completed
B2_static_ccro_nubs,7,forward,6.540000,0.92728214,0.09586241,0.53005869,0.76371196,0.33175107,-0.66824870,0.93389899,0.09825364,0.53240797,0.76972210,0.33126203,-0.66427580,0.12892593,0.01293394,-0.05742393,0.06677768,-0.05842890,-0.05842928,0.22300803,0.01599088,-0.08726997,0.06075928,0.06997751,-0.12154840,-6.16428555,0.84922945,1.15777108,-7.34617332,3.82729979,-1.18334763,19.8083,9.4599,12.1929,0.122135,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.560000,0.92983587,0.09611550,0.52892354,0.76503332,0.33059491,-0.66940486,0.93364990,0.09832985,0.53186050,0.76612131,0.33321803,-0.66816650,0.12644650,0.01237778,-0.05609226,0.06535861,-0.05718724,-0.05718762,-0.01710002,0.03022261,-0.00025909,-0.08466382,-0.01968771,-0.11328444,-3.13493243,0.33474829,2.42176410,2.18668634,-4.88564700,1.12618293,20.3534,11.5384,17.4942,0.121468,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.580000,0.93233998,0.09635761,0.52781494,0.76632634,0.32946355,-0.67053623,0.93321499,0.09946254,0.53239760,0.76633554,0.33047452,-0.66880718,0.12396312,0.01183555,-0.05476944,0.06394384,-0.05594934,-0.05594971,0.09761073,0.02938081,0.00960059,0.14822673,-0.12544837,-0.07650108,2.97272069,0.01331495,-4.00281938,4.27712896,-0.30083645,-0.49974176,21.9608,6.4258,25.2920,0.124573,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.600000,0.93479438,0.09658902,0.52673270,0.76759110,0.32835691,-0.67164288,0.93755433,0.09950508,0.53224452,0.77205038,0.32820009,-0.67122654,0.12147659,0.01130717,-0.05345574,0.06253372,-0.05471550,-0.05471587,0.10180881,0.03075521,-0.16037186,0.08642134,-0.03172117,-0.13327411,-1.58985042,-1.84574824,-2.68359083,-5.33234269,3.60671358,0.56686992,24.2720,12.8511,19.4909,0.122625,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.620000,0.93719902,0.09680999,0.52567665,0.76882772,0.32727490,-0.67272489,0.93728734,0.10069275,0.52598273,0.76979240,0.32920567,-0.67413814,0.11898776,0.01079260,-0.05215142,0.06112861,-0.05348606,-0.05348642,0.03401671,-0.04444912,-0.09774304,-0.06506698,0.01882017,-0.05382628,0.11072293,-2.34626340,4.11051365,-1.40333989,-0.85551075,2.76026012,21.3948,13.7404,14.6160,0.121239,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.640000,0.93955388,0.09702081,0.52464658,0.77003628,0.32621744,-0.67378237,0.93891500,0.09772712,0.52833480,0.76944770,0.32895290,-0.67337959,0.11649746,0.01029177,-0.05085676,0.05972888,-0.05226132,-0.05226168,0.10623772,-0.06309533,0.00404868,0.03028775,-0.06594160,-0.02286370,2.72575213,2.88092564,-0.25778422,5.99002449,-4.64685301,0.12907021,15.4451,6.9124,23.8538,0.121799,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.660000,0.94185892,0.09722175,0.52364231,0.77121691,0.32518442,-0.67481539,0.94153685,0.09816894,0.52614468,0.77100391,0.32656801,-0.67505269,0.11400656,0.00980462,-0.04957200,0.05833491,-0.05104162,-0.05104197,0.14304680,0.07078791,-0.10805441,0.17453400,-0.16705395,-0.04866348,1.65163643,4.45443322,-1.50009338,1.62864829,-0.24645201,-1.28172803,20.4824,12.6337,21.6253,0.122328,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.680000,0.94411414,0.09741309,0.52266363,0.77236972,0.32417574,-0.67582408,0.94463687,0.10055864,0.52401263,0.77642906,0.32227074,-0.67532613,0.11151590,0.00933108,-0.04829742,0.05694706,-0.04982728,-0.04982762,0.17230318,0.11508200,-0.05595505,0.09543368,-0.07579968,-0.07413282,-2.43069678,-0.78578545,2.21303462,-5.01737424,4.10807064,1.39718833,17.5196,10.3258,13.8883,0.128844,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.700000,0.94631956,0.09759509,0.52171034,0.77349484,0.32319129,-0.67680854,0.94842898,0.10277222,0.52390648,0.77482125,0.32353602,-0.67801801,0.10902637,0.00887106,-0.04703329,0.05556572,-0.04861862,-0.04861896,0.04581893,0.03935649,-0.01953303,-0.02616097,-0.00273112,0.00722406,-1.26981029,-4.16251099,1.40586674,0.32571397,1.19745450,3.50115799,20.0417,17.2704,10.9698,0.121666,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.720000,0.94847521,0.09776802,0.52078223,0.77459240,0.32223095,-0.67776888,0.94646963,0.10213290,0.52323130,0.77538263,0.32216150,-0.67503717,0.10653885,0.00842449,-0.04577986,0.05419125,-0.04741599,-0.04741632,0.12151077,-0.05141844,0.00027962,0.10846224,-0.02790150,0.06591350,4.02171457,-0.94020145,-1.10890165,3.26525283,-0.17291400,-1.21941518,19.5480,15.4203,14.2989,0.121482,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.740000,0.95058114,0.09793215,0.51987908,0.77566254,0.32129460,-0.67870523,0.95328941,0.10071548,0.52391766,0.77915974,0.32241996,-0.67538147,0.10405423,0.00799127,-0.04453740,0.05282404,-0.04621971,-0.04622003,0.20668751,0.00174843,-0.06388909,0.10444915,-0.00964768,-0.04155255,-2.27218768,-0.82183846,-3.82273344,-2.99361049,-1.49611213,-5.80934726,20.3816,11.9426,13.5564,0.118705,STATIC_CAUTION,1.000,0,1
B2_static_ccro_nubs,7,forward,6.760000,0.95263740,0.09808776,0.51900066,0.77670541,0.32038212,-0.67961772,0.95473713,0.10220283,0.52067574,0.77956059,0.32177559,-0.67669927,0.10157342,0.00757132,-0.04330617,0.05146448,-0.04503011,-0.04503043,0.03062326,-0.08429198,-0.15262972,-0.01128218,-0.08774598,-0.16646039,0.47332967,-1.26843025,0.32341427,-2.36622266,-0.61199436,-2.03288575,19.8081,11.3846,14.7046,0.123694,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.780000,0.95464410,0.09823510,0.51814675,0.77772117,0.31949335,-0.68050649,0.95451434,0.09734380,0.51781247,0.77870846,0.31891012,-0.68203988,0.09909733,0.00716453,-0.04208645,0.05011294,-0.04384755,-0.04384786,0.22562070,-0.04898878,-0.05095252,0.00980024,-0.03412746,-0.12286798,3.05874262,3.36527638,2.54818424,1.84306162,2.51882099,4.53647378,17.0917,4.8342,18.5097,0.123619,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.800000,0.95660134,0.09837443,0.51731712,0.77870998,0.31862817,-0.68137169,0.96376196,0.10024328,0.51863764,0.77995260,0.32041049,-0.68161399,0.09662690,0.00677081,-0.04087849,0.04876983,-0.04267235,-0.04267266,0.15297297,0.05031908,-0.05070235,0.06244028,0.01300686,0.01499856,-5.79464310,3.11507996,2.94704325,1.57285447,1.79184558,5.02128759,23.0475,13.5597,20.1364,0.128510,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.820000,0.95850922,0.09850601,0.51651153,0.77967202,0.31778641,-0.68221345,0.96063326,0.09935656,0.51578438,0.78120607,0.31943039,-0.68143994,0.09416305,0.00639004,-0.03968255,0.04743553,-0.04150486,-0.04150516,-0.00616503,0.07561442,0.06692921,0.07271442,0.03754637,0.07798352,-1.21172364,-1.24810990,0.79151451,-1.92579968,-1.89561543,-2.11077257,21.2758,14.7223,18.8158,0.122061,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.840000,0.96036791,0.09863011,0.51572974,0.78060747,0.31696792,-0.68303195,0.96351536,0.10326786,0.52131481,0.78286118,0.32191235,-0.67849465,0.09170673,0.00602211,-0.03849892,0.04611044,-0.04034543,-0.04034573,0.10450402,0.00039468,-0.01904177,-0.01459171,-0.06281776,-0.06943235,1.11865914,-3.32573491,-6.05442924,-3.02118016,-4.44518340,-3.84199106,21.3211,12.8932,17.4690,0.124395,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.860000,0.96217755,0.09874698,0.51497149,0.78151650,0.31617253,-0.68382734,0.96481342,0.09937235,0.51502271,0.78062240,0.31691768,-0.68421723,0.08925890,0.00566690,-0.03732784,0.04479495,-0.03919441,-0.03919470,0.03858134,-0.05741497,-0.17524796,-0.04813279,-0.14026097,-0.07569612,1.85082756,-0.37843253,1.03451964,4.58009122,2.17544671,-0.21426642,18.9404,10.7301,22.4973,0.129159,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.880000,0.96393833,0.09885687,0.51423654,0.78239933,0.31540008,-0.68459979,0.96505861,0.10097126,0.51430489,0.78093587,0.31630191,-0.68152250,0.08682053,0.00532428,-0.03616958,0.04348947,-0.03805214,-0.03805242,0.17853712,-0.01474262,0.02233902,0.16861194,0.02420011,-0.07800300,-0.90176794,1.89758228,4.70695953,3.83865388,2.52514097,0.90198834,22.2508,8.5929,18.5131,0.123888,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.900000,0.96565044,0.09896004,0.51352462,0.78325615,0.31465039,-0.68534950,0.97195490,0.09878265,0.51591627,0.78736688,0.31788569,-0.68733735,0.08439260,0.00499413,-0.03502442,0.04219440,-0.03691898,-0.03691925,0.00251062,0.01848832,0.01303042,0.10541337,-0.03925533,-0.03961659,-6.09792811,0.83965078,-2.39307803,-3.11669866,-1.15948413,3.39327169,20.5068,11.5906,19.0986,0.125923,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.920000,0.96731411,0.09905672,0.51283547,0.78408718,0.31392326,-0.68607663,0.96515904,0.10171079,0.51482611,0.78515240,0.31473169,-0.68310716,0.08197610,0.00467631,-0.03389261,0.04091014,-0.03579529,-0.03579555,-0.06538000,0.01884341,-0.07338410,0.04394400,-0.02217926,0.05772786,4.33356605,0.88193282,-0.79368610,1.08592220,0.20449278,-2.05189703,19.2460,9.6001,20.3142,0.118801,STATIC_CAUTION,1.000,0,1
B2_static_ccro_nubs,7,forward,6.940000,0.96892957,0.09914717,0.51216883,0.78489263,0.31321851,-0.68678138,0.96933970,0.09953638,0.51298090,0.78912464,0.31699852,-0.68502824,0.07957201,0.00437067,-0.03277443,0.03963711,-0.03468141,-0.03468167,0.17585326,0.05376563,-0.01871702,0.14885026,-0.03107562,-0.12169247,2.89569828,-0.76445559,1.08039713,-3.38155067,-1.83394594,-2.52683639,18.4877,14.1598,18.4920,0.123715,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.960000,0.97049708,0.09923163,0.51152440,0.78567274,0.31253594,-0.68746396,0.97219317,0.10386142,0.51407743,0.79110641,0.31348867,-0.68797486,0.07718137,0.00407708,-0.03167012,0.03837572,-0.03357772,-0.03357798,0.05044793,-0.01173481,-0.03016822,-0.09131803,-0.09553709,-0.04334559,-4.97812721,-6.24218010,-0.72810727,-6.24810612,0.68195530,2.40222975,19.8640,14.1065,25.0676,0.124237,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,6.980000,0.97201692,0.09931033,0.51090193,0.78642774,0.31187533,-0.68812457,0.97135762,0.09906699,0.51177417,0.78547192,0.31317703,-0.68676206,0.07480517,0.00379539,-0.03057998,0.03712638,-0.03248458,-0.03248483,-0.02327182,-0.19592157,-0.04784131,-0.10107399,-0.00379741,-0.02560328,3.57610601,0.68204246,-1.66661276,5.54898399,0.81419551,-0.35054356,23.1807,11.3035,15.9116,0.122597,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.000000,0.97348939,0.09938352,0.51030111,0.78715788,0.31123648,-0.68876343,0.97126229,0.09602456,0.51216377,0.78706345,0.31333677,-0.68899899,0.07244447,0.00352543,-0.02950424,0.03588952,-0.03140235,-0.03140259,0.19349217,0.01554689,-0.09683273,0.13064133,-0.06296927,-0.05736733,1.89542057,8.63389397,-0.03721911,4.35174811,-0.90990126,-0.45173992,20.8519,4.0000,21.2940,0.119876,STATIC_CAUTION,1.000,0,1
B2_static_ccro_nubs,7,forward,7.020000,0.97491481,0.09945143,0.50972166,0.78786341,0.31061916,-0.68938075,0.97909731,0.09968886,0.50790086,0.79069757,0.31065826,-0.68905676,0.07010029,0.00326704,-0.02844320,0.03466554,-0.03033140,-0.03033163,0.05254500,0.14943418,-0.04933008,0.07299594,-0.04019346,-0.04367287,-3.56741447,1.22473150,1.93071920,-4.49239234,3.75352636,-0.03981449,14.1736,7.1803,24.1497,0.120392,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.040000,0.97629352,0.09951428,0.50916328,0.78854459,0.31002315,-0.68997677,0.97336409,0.10200192,0.51019057,0.78998329,0.31172903,-0.69074590,0.06777368,0.00302007,-0.02739710,0.03345488,-0.02927209,-0.02927232,0.05079559,0.06453615,-0.01960396,-0.04905436,0.08717178,-0.05895991,3.89481432,-3.69009173,-0.90612994,0.77667058,-0.04317166,1.13162270,21.8165,10.1757,10.3697,0.130937,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.060000,0.97762588,0.09957231,0.50862567,0.78920169,0.30944820,-0.69055172,0.98112913,0.10227031,0.50711671,0.78873539,0.31414514,-0.69141515,0.06546572,0.00278432,-0.02636622,0.03225795,-0.02822482,-0.02822503,0.20833757,0.00183052,-0.08557528,0.10406276,-0.04192032,0.00159203,-1.73350499,-1.80050194,2.31764755,2.07928790,-4.50946932,0.22272243,19.2305,6.9967,15.6885,0.125224,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.080000,0.97891228,0.09962573,0.50810853,0.78983500,0.30889407,-0.69110585,0.98169760,0.10207514,0.50676756,0.79414580,0.31005222,-0.69068222,0.06317747,0.00255964,-0.02535082,0.03107520,-0.02718993,-0.02719015,-0.01854461,-0.00748393,0.07310194,0.03411715,-0.09320699,-0.05005102,-7.05337197,-0.09490204,4.62325805,-3.49659254,0.89671972,-0.73266929,19.2433,12.9472,16.1576,0.128931,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.100000,0.98015312,0.09967476,0.50761154,0.79044480,0.30836052,-0.69163941,0.98038735,0.10197095,0.51004078,0.79010008,0.31041686,-0.69341719,0.06091002,0.00234584,-0.02435116,0.02990705,-0.02616783,-0.02616803,-0.07379731,-0.00196557,0.09935505,-0.03580094,-0.00605153,-0.02771474,1.76726492,1.20383007,-5.42585093,1.86403505,1.40284618,2.37322084,18.3872,12.7502,18.8134,0.126837,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.120000,0.98134882,0.09971963,0.50713438,0.79103138,0.30784727,-0.69215266,0.97874570,0.10199652,0.51074176,0.79271376,0.30981016,-0.69179081,0.05866446,0.00214272,-0.02336752,0.02875393,-0.02515888,-0.02515908,0.05214599,0.04066927,-0.14393210,0.10867855,-0.03709314,0.04487782,7.21825603,0.05225606,-4.32093853,1.04207287,-1.70343222,0.26031188,20.0742,12.8366,11.6678,0.123902,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.140000,0.98249985,0.09976054,0.50667673,0.79159506,0.30735407,-0.69264587,0.98247319,0.10359772,0.50428350,0.79444722,0.30893313,-0.69162208,0.05644189,0.00195010,-0.02240016,0.02761629,-0.02416347,-0.02416366,0.21493293,0.00012468,-0.07348250,0.00588197,-0.07418882,-0.01730226,0.89039138,-1.58040282,6.24257450,-4.71572339,0.03512431,-1.77576670,18.3928,13.9235,12.8514,0.127314,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.160000,0.98360666,0.09979770,0.50623826,0.79213614,0.30688064,-0.69311930,0.98734302,0.10200151,0.50780246,0.79294904,0.30684261,-0.69248290,0.05424343,0.00176778,-0.02144935,0.02649455,-0.02318198,-0.02318216,0.08776164,-0.02254684,0.10577088,-0.07995038,-0.03568817,-0.02615285,-6.75021000,0.04192515,0.37597657,1.26006632,2.18786858,-1.57646420,22.9600,9.2094,14.7840,0.124917,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.180000,0.98466975,0.09983132,0.50581864,0.79265495,0.30642670,-0.69357325,0.98598365,0.10269585,0.50851434,0.79124921,0.30750560,-0.69266819,0.05207020,0.00159555,-0.02051535,0.02538918,-0.02221480,-0.02221498,-0.05507547,0.00180168,-0.05844343,0.05628462,0.01332592,-0.08036083,-0.89706425,-0.52191673,-5.13034334,4.27708397,-0.57033463,-0.70228823,17.4627,11.0241,18.8881,0.128354,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.200000,0.98568964,0.09986159,0.50541753,0.79315182,0.30599195,-0.69400800,0.98514000,0.10207358,0.50546472,0.79520043,0.30737564,-0.69569734,0.04992334,0.00143321,-0.01959844,0.02430060,-0.02126233,-0.02126250,0.05187907,-0.04342351,-0.09944285,0.09113298,-0.05850156,-0.05424438,4.24570913,-0.68800212,1.82742707,-2.55421399,-3.51082521,4.66394472,17.3659,10.1744,18.4755,0.124206,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.220000,0.98666687,0.09988871,0.50503459,0.79362709,0.30557610,-0.69442385,0.98805882,0.10095891,0.50453662,0.79489453,0.30516554,-0.69483797,0.04780399,0.00128054,-0.01869887,0.02322928,-0.02032495,-0.02032511,0.11475290,-0.02571840,0.01465365,-0.04588393,-0.12710709,0.10619696,-1.07447745,1.97460688,4.60004219,-1.27754409,2.82343908,1.97986071,16.8339,12.6311,10.4198,0.129702,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.240000,0.98760199,0.09991288,0.50466946,0.79408111,0.30517885,-0.69482111,0.98973012,0.10104484,0.50605087,0.79336507,0.30229136,-0.69144946,0.04571332,0.00113732,-0.01781691,0.02217566,-0.01940306,-0.01940321,0.00889998,0.03556077,0.08455884,0.04003121,0.05443601,0.02495005,-2.19654844,-1.39999309,-2.70762487,2.34778723,4.49651750,-5.24125211,18.8345,11.7619,12.2733,0.127528,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.260000,0.98849560,0.09993427,0.50432179,0.79451424,0.30479987,-0.69520009,0.98841482,0.10238134,0.50791897,0.79649577,0.30734298,-0.69383997,0.04365249,0.00100332,-0.01695283,0.02114019,-0.01849705,-0.01849720,0.02689096,-0.08171813,-0.09365134,0.04802755,0.05275361,-0.10345313,2.72039627,-1.64794306,-3.29135142,0.62892273,-1.70020599,-3.64696348,20.0325,10.3484,17.3356,0.124725,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.280000,0.98934830,0.09995307,0.50399123,0.79492684,0.30443886,-0.69556110,0.99080576,0.09777611,0.50230482,0.79528617,0.30440150,-0.69558758,0.04162267,0.00087833,-0.01610690,0.02012334,-0.01760733,-0.01760748,0.11771583,-0.03035696,-0.04709522,0.06518812,-0.01357223,-0.12092849,1.81393763,5.34678963,2.87995269,-1.06932555,-0.04540495,2.11823250,20.7545,13.7986,19.0976,0.129469,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.300000,0.99016072,0.09996946,0.50367739,0.79531930,0.30409547,-0.69590450,0.99312345,0.10116706,0.50603517,0.79910330,0.30680009,-0.69867711,0.03962505,0.00076210,-0.01527939,0.01912556,-0.01673430,-0.01673444,0.09944847,0.13215346,0.02154676,0.00525453,0.05093741,-0.01872383,-3.10725281,0.89631281,-1.93292509,-2.34395131,-0.18084614,6.06202398,21.2247,5.7686,15.6075,0.131649,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.320000,0.99093352,0.09998361,0.50337993,0.79569199,0.30376937,-0.69623060,0.99478370,0.10306225,0.50316669,0.79549635,0.30643900,-0.69633654,0.03766084,0.00065439,-0.01447056,0.01814732,-0.01587836,-0.01587850,-0.00657429,0.00549556,-0.12441222,-0.02856993,-0.02080608,0.12155247,-2.54618290,-4.11438594,-0.20371440,1.15657750,-2.60059443,-0.48145710,22.0496,10.1192,16.5005,0.131739,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.340000,0.99166739,0.09999569,0.50309844,0.79604532,0.30346022,-0.69653975,0.99286048,0.10138689,0.50105868,0.79796050,0.30596785,-0.69381501,0.03573123,0.00055496,-0.01368068,0.01718908,-0.01503993,-0.01504005,-0.00239885,-0.03242198,0.01339819,0.05151763,-0.05308636,-0.03798211,0.01877837,0.00681186,6.08629024,-0.67429840,-1.44943454,-3.03285583,20.1701,9.6733,24.4914,0.135111,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.360000,0.99236301,0.10000586,0.50283257,0.79637969,0.30316765,-0.69683232,0.99468774,0.10176537,0.50370261,0.79755706,0.30431555,-0.69785582,0.03383746,0.00046355,-0.01291001,0.01625130,-0.01421940,-0.01421952,-0.00582315,0.00576803,0.11903939,-0.05554187,-0.07878346,0.00023824,0.76152864,0.92163515,-1.74039557,1.80911402,0.74141949,0.70254223,20.5816,7.8028,16.5144,0.124173,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.380000,0.99302113,0.10001428,0.50258191,0.79669552,0.30289132,-0.69710865,0.99262755,0.10161761,0.50582025,0.79573883,0.30281651,-0.69380548,0.03198075,0.00037991,-0.01215883,0.01533447,-0.01341720,-0.01341731,0.02806230,0.00444343,-0.05621764,0.12388219,-0.02342958,-0.00988042,1.71915443,0.48101489,-4.29530296,1.76837012,1.68262869,-2.39774085,18.2894,10.5885,16.7074,0.128923,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.400000,0.99364250,0.10002111,0.50234609,0.79699322,0.30263084,-0.69736913,0.99581023,0.10194311,0.50145391,0.80251234,0.30337836,-0.69825104,0.03016233,0.00030378,-0.01142740,0.01443905,-0.01263373,-0.01263384,0.06294303,0.02500863,-0.05277273,0.01519294,-0.01147831,-0.09567140,-1.18633721,0.36101197,2.31223207,-7.24535125,-2.40909653,-0.72951386,22.4662,11.7515,14.6273,0.129425,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.420000,0.99422789,0.10002648,0.50212468,0.79727322,0.30238584,-0.69761414,0.99514527,0.10261795,0.50370934,0.79634655,0.30235738,-0.69763233,0.02838347,0.00023489,-0.01071599,0.01356552,-0.01186942,-0.01186952,-0.01939119,0.01888391,0.03627165,-0.16593186,-0.11979345,-0.03906097,-0.59285254,-2.20344993,0.86385219,0.92638380,-0.10181918,2.10115362,19.5890,12.7534,18.5187,0.125722,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.440000,0.99477811,0.10003055,0.50191731,0.79753599,0.30215593,-0.69784405,0.99503459,0.10269847,0.50290477,0.79587507,0.29858663,-0.69981348,0.02664542,0.00017298,-0.01002487,0.01271437,-0.01112468,-0.01112478,0.03922893,-0.06312937,-0.01821864,0.05224829,-0.01555108,-0.01162525,3.69248348,-1.35375385,1.37285939,3.79959895,5.38935731,4.15694976,23.7326,11.7351,14.5688,0.131377,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.460000,0.99529399,0.10003345,0.50172355,0.79778195,0.30194072,-0.69805926,0.99671443,0.10009278,0.50298060,0.79843648,0.30173533,-0.69809735,0.02494945,0.00011775,-0.00935430,0.01188606,-0.01039994,-0.01040003,0.12830815,-0.03526625,0.09118602,-0.01394790,0.09578085,0.12721702,-1.98767889,3.64740767,-0.35737751,0.53480492,0.63511506,-0.47090048,19.4613,10.2473,18.2821,0.129775,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.480000,0.99577638,0.10003530,0.50154300,0.79801158,0.30173980,-0.69826018,1.00016691,0.10128782,0.50655222,0.79531715,0.30241786,-0.69472479,0.02329685,0.00006894,-0.00870455,0.01108110,-0.00969562,-0.00969570,-0.04027823,0.08276694,-0.03251374,0.07364049,0.00985352,-0.03046127,-5.47390598,-0.27643383,-3.61450539,0.68049222,-1.51913780,-5.32681292,18.8330,12.4968,14.0020,0.134228,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.500000,0.99622616,0.10003625,0.50137523,0.79822535,0.30155276,-0.69844723,0.99510330,0.10340345,0.50168005,0.80138210,0.30212947,-0.69931580,0.02168891,0.00002625,-0.00807590,0.01029996,-0.00901214,-0.00901222,-0.09064809,-0.04632360,-0.05339419,0.01327179,0.03501534,-0.08585550,2.75170058,-5.37784318,-0.59753256,-2.76302128,0.48721347,0.07869168,18.0458,7.4326,11.5803,0.135358,SAFE,1.000,0,1
B2_static_ccro_nubs,7,forward,7.520000,0.99664424,0.10003639,0.50121982,0.79842374,0.30137917,-0.69862081,0.99654099,0.09943487,0.50441645,0.79584803,0.30381847,-0.69815902,0.02012693,-0.00001061,-0.00746861,0.00954314,-0.00834995,-0.00835002,0.06978979,-0.13234679,-0.05641505,-0.03688036,0.02934206,-0.02731361,4.79405031,1.94750921,-1.17545552,1.43591631,-0.35585064,0.99208561,19.3809,10.5124,16.4675,0.135141,SAFE,1.000,0,1
