scenario_id,angle_deg,center_x_m,center_y_m,center_z_m,speed_m_s,velocity_x_m_s,velocity_y_m_s,trigger_current_m,trigger_predicted_m,trigger_ok,local1_ready,coarse_m,fast_m,fast_ms,hold_start_m,hold_min_m,hold_end_m,tail_safe,moving_away,feasible
260,-60.0,0.66,-0.16,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.1879979445145714,0.1260292862143384,True,False,nan,nan,nan,nan,nan,nan,False,False,False
261,-60.0,0.66,-0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.11674913256168179,0.08294070659890646,False,False,nan,nan,nan,nan,nan,nan,False,False,False
262,-60.0,0.66,-0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.11674913256168179,0.07526123116780034,False,False,nan,nan,nan,nan,nan,nan,False,False,False
263,-60.0,0.66,-0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.11674913256168179,0.06777616371149597,False,False,nan,nan,nan,nan,nan,nan,False,False,False
264,-60.0,0.66,-0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.11674913256168179,0.06050024185836192,False,False,nan,nan,nan,nan,nan,nan,False,False,False
265,-60.0,0.66,-0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.11674913256168179,0.05344919615749155,False,False,nan,nan,nan,nan,nan,nan,False,False,False
266,-60.0,0.66,0.0,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.04811880778189104,0.012656759196419315,False,False,nan,nan,nan,nan,nan,nan,False,False,False
267,-60.0,0.66,0.0,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.04811880778189104,0.004476311990589066,False,False,nan,nan,nan,nan,nan,nan,False,False,False
268,-60.0,0.66,0.0,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.04811880778189104,-0.003476114566886901,False,False,nan,nan,nan,nan,nan,nan,False,False,False
269,-60.0,0.66,0.0,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.04811880778189104,-0.011175152964980867,False,False,nan,nan,nan,nan,nan,nan,False,False,False
270,-60.0,0.66,0.0,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.04811880778189104,-0.018592645921371165,False,False,nan,nan,nan,nan,nan,nan,False,False,False
271,-60.0,0.66,0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,-0.016882267037456544,-0.05292795060713973,False,False,nan,nan,nan,nan,nan,nan,False,False,False
272,-60.0,0.66,0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,-0.016882267037456544,-0.06170422846492368,False,False,nan,nan,nan,nan,nan,nan,False,False,False
273,-60.0,0.66,0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,-0.016882267037456544,-0.0702068092190703,False,False,nan,nan,nan,nan,nan,nan,False,False,False
274,-60.0,0.66,0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,-0.016882267037456544,-0.07838535847519323,False,False,nan,nan,nan,nan,nan,nan,False,False,False
275,-60.0,0.66,0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,-0.016882267037456544,-0.08617942458878643,False,False,nan,nan,nan,nan,nan,nan,False,False,False
276,-60.0,0.72,-0.24,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.2803522316786447,0.2452050868598647,False,False,nan,nan,nan,nan,nan,nan,False,False,False
277,-60.0,0.72,-0.24,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.2803522316786447,0.23706325990913504,False,False,nan,nan,nan,nan,nan,nan,False,False,False
278,-60.0,0.72,-0.24,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.2803522316786447,0.22902808220064202,False,False,nan,nan,nan,nan,nan,nan,False,False,False
279,-60.0,0.72,-0.24,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.2803522316786447,0.22110499842065304,False,False,nan,nan,nan,nan,nan,nan,False,False,False
280,-60.0,0.72,-0.24,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.2803522316786447,0.2132997369449371,False,False,nan,nan,nan,nan,nan,nan,False,False,False
281,-60.0,0.72,-0.16,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.20954591479607237,0.17373888855589342,False,False,nan,nan,nan,nan,nan,nan,False,False,False
282,-60.0,0.72,-0.16,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.20954591479607237,0.16525812044818602,False,False,nan,nan,nan,nan,nan,nan,False,False,False
283,-60.0,0.72,-0.16,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.20954591479607237,0.1568912273176395,False,False,nan,nan,nan,nan,nan,nan,False,False,False
284,-60.0,0.72,-0.16,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.20954591479607237,0.1486455383986289,False,False,nan,nan,nan,nan,nan,nan,False,False,False
285,-60.0,0.72,-0.16,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.20954591479607237,0.1405288923112531,False,False,nan,nan,nan,nan,nan,nan,False,False,False
286,-60.0,0.72,-0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.14283492829255073,0.10649619390936033,True,False,nan,nan,nan,nan,nan,nan,False,False,False
287,-60.0,0.72,-0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.14283492829255073,0.09762753875131677,True,False,nan,nan,nan,nan,nan,nan,False,False,False
288,-60.0,0.72,-0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.14283492829255073,0.08887836076650962,True,False,nan,nan,nan,nan,nan,nan,False,False,False
289,-60.0,0.72,-0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.14283492829255073,0.080258681385076,True,False,nan,nan,nan,nan,nan,nan,False,False,False
290,-60.0,0.72,-0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.14283492829255073,0.07177948228606856,True,False,nan,nan,nan,nan,nan,nan,False,False,False
291,-60.0,0.72,0.0,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.0785263471160993,0.040585767180141175,False,False,nan,nan,nan,nan,nan,nan,False,False,False
292,-60.0,0.72,0.0,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.0785263471160993,0.03106675837772349,False,False,nan,nan,nan,nan,nan,nan,False,False,False
293,-60.0,0.72,0.0,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.0785263471160993,0.021654387945305192,False,False,nan,nan,nan,nan,nan,nan,False,False,False
294,-60.0,0.72,0.0,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.0785263471160993,0.012361387066417179,False,False,nan,nan,nan,nan,nan,nan,False,False,False
295,-60.0,0.72,0.0,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.0785263471160993,0.003202374024428717,False,False,nan,nan,nan,nan,nan,nan,False,False,False
296,-60.0,0.72,0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.0226816025846944,-0.014918070670634442,False,False,nan,nan,nan,nan,nan,nan,False,False,False
297,-60.0,0.72,0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.0226816025846944,-0.02490920746324682,False,False,nan,nan,nan,nan,nan,nan,False,False,False
298,-60.0,0.72,0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.0226816025846944,-0.03480816838559886,False,False,nan,nan,nan,nan,nan,nan,False,False,False
299,-60.0,0.72,0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.0226816025846944,-0.04459917383544043,False,False,nan,nan,nan,nan,nan,nan,False,False,False
300,-60.0,0.72,0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.0226816025846944,-0.054262887058198955,False,False,nan,nan,nan,nan,nan,nan,False,False,False
301,-60.0,0.78,-0.24,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.30511197026401987,0.26828795892956286,False,False,nan,nan,nan,nan,nan,nan,False,False,False
302,-60.0,0.78,-0.24,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.30511197026401987,0.25938861667604685,False,False,nan,nan,nan,nan,nan,nan,False,False,False
303,-60.0,0.78,-0.24,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.30511197026401987,0.2505650822210081,False,False,nan,nan,nan,nan,nan,nan,False,False,False
304,-60.0,0.78,-0.24,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.30511197026401987,0.24182144800927682,False,False,nan,nan,nan,nan,nan,nan,False,False,False
305,-60.0,0.78,-0.24,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.30511197026401987,0.2331620610858503,False,False,nan,nan,nan,nan,nan,nan,False,False,False
306,-60.0,0.78,-0.16,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.23834436308274115,0.20094029626287496,False,False,nan,nan,nan,nan,nan,nan,False,False,False
307,-60.0,0.78,-0.16,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.23834436308274115,0.1916720332611628,False,False,nan,nan,nan,nan,nan,nan,False,False,False
308,-60.0,0.78,-0.16,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.23834436308274115,0.1824771133831175,False,False,nan,nan,nan,nan,nan,nan,False,False,False
309,-60.0,0.78,-0.16,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.23834436308274115,0.17336043074061305,False,False,nan,nan,nan,nan,nan,nan,False,False,False
310,-60.0,0.78,-0.16,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.23834436308274115,0.16432727271364456,False,False,nan,nan,nan,nan,nan,nan,False,False,False
311,-60.0,0.78,-0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.17634096748199984,0.1378172395897712,True,True,0.1254569347344909,0.1425575707212964,49.06503402162343,0.1503575707212964,0.12041459401161908,0.12041459401161908,False,False,False
312,-60.0,0.78,-0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.17634096748199984,0.12808092205413205,True,False,nan,nan,nan,nan,nan,nan,False,False,False
313,-60.0,0.78,-0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.17634096748199984,0.11840722870979492,True,False,nan,nan,nan,nan,nan,nan,False,False,False
314,-60.0,0.78,-0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.17634096748199984,0.10880148822292066,True,False,nan,nan,nan,nan,nan,nan,False,False,False
315,-60.0,0.78,-0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.17634096748199984,0.09926960314078281,True,False,nan,nan,nan,nan,nan,nan,False,False,False
316,-60.0,0.78,0.0,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.11753651468699378,0.07875814699401967,False,False,nan,nan,nan,nan,nan,nan,False,False,False
317,-60.0,0.78,0.0,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.11753651468699378,0.06855077970102832,False,False,nan,nan,nan,nan,nan,nan,False,False,False
318,-60.0,0.78,0.0,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.11753651468699378,0.058387373785746766,False,False,nan,nan,nan,nan,nan,nan,False,False,False
319,-60.0,0.78,0.0,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.11753651468699378,0.04827282315586065,False,False,nan,nan,nan,nan,nan,nan,False,False,False
320,-60.0,0.78,0.0,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.11753651468699378,0.03821274426705806,False,False,nan,nan,nan,nan,nan,nan,False,False,False
321,-60.0,0.78,0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.0680240187681409,0.028484524100725134,False,False,nan,nan,nan,nan,nan,nan,False,False,False
322,-60.0,0.78,0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.0680240187681409,0.017957384224636275,False,False,nan,nan,nan,nan,nan,nan,False,False,False
323,-60.0,0.78,0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.0680240187681409,0.007462170969629034,False,False,nan,nan,nan,nan,nan,nan,False,False,False
324,-60.0,0.78,0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.0680240187681409,-0.0029952736519718026,False,False,nan,nan,nan,nan,nan,nan,False,False,False
325,-60.0,0.78,0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.0680240187681409,-0.013407622433091626,False,False,nan,nan,nan,nan,nan,nan,False,False,False
326,-60.0,0.84,-0.24,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.3355027154871771,0.29755313534941075,False,False,nan,nan,nan,nan,nan,nan,False,False,False
327,-60.0,0.84,-0.24,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.3355027154871771,0.28807805700973965,False,False,nan,nan,nan,nan,nan,nan,False,False,False
328,-60.0,0.84,-0.24,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.3355027154871771,0.2786543245217364,False,False,nan,nan,nan,nan,nan,nan,False,False,False
329,-60.0,0.84,-0.24,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.3355027154871771,0.2692847442561086,False,False,nan,nan,nan,nan,nan,nan,False,False,False
330,-60.0,0.84,-0.24,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.3355027154871771,0.25997231124568854,False,False,nan,nan,nan,nan,nan,nan,False,False,False
331,-60.0,0.84,-0.16,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.27306471818893263,0.23474538859388216,False,False,nan,nan,nan,nan,nan,nan,False,False,False
332,-60.0,0.84,-0.16,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.27306471818893263,0.22493150025846345,False,False,nan,nan,nan,nan,nan,nan,False,False,False
333,-60.0,0.84,-0.16,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.27306471818893263,0.2151624249914454,False,False,nan,nan,nan,nan,nan,nan,False,False,False
334,-60.0,0.84,-0.16,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.27306471818893263,0.20544110734607987,False,False,nan,nan,nan,nan,nan,nan,False,False,False
335,-60.0,0.84,-0.16,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.27306471818893263,0.19577073775605858,False,False,nan,nan,nan,nan,nan,nan,False,False,False
336,-60.0,0.84,-0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.2148285130552096,0.17569410693580428,False,False,nan,nan,nan,nan,nan,nan,False,False,False
337,-60.0,0.84,-0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.2148285130552096,0.16546580381639628,False,False,nan,nan,nan,nan,nan,nan,False,False,False
338,-60.0,0.84,-0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.2148285130552096,0.1552684816681289,False,False,nan,nan,nan,nan,nan,nan,False,False,False
339,-60.0,0.84,-0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.2148285130552096,0.1451046419356947,False,False,nan,nan,nan,nan,nan,nan,False,False,False
340,-60.0,0.84,-0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.2148285130552096,0.13497705233966734,True,False,nan,nan,nan,nan,nan,nan,False,False,False
341,-60.0,0.84,0.0,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.16236446648740338,0.12358706634222966,True,True,0.11666556453114516,0.12130792300845525,47.9375789873302,0.12910792300845525,0.09647765616467524,0.09647765616467524,False,False,False
342,-60.0,0.84,0.0,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.16236446648740338,0.11306960181852058,True,False,nan,nan,nan,nan,nan,nan,False,False,False
343,-60.0,0.84,0.0,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.16236446648740338,0.10257035339901754,True,False,nan,nan,nan,nan,nan,nan,False,False,False
344,-60.0,0.84,0.0,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.16236446648740338,0.09209111087280611,True,False,nan,nan,nan,nan,nan,nan,False,False,False
345,-60.0,0.84,0.0,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.16236446648740338,0.0816339019495333,True,False,nan,nan,nan,nan,nan,nan,False,False,False
346,-60.0,0.84,0.08,0.3662453006383523,0.06,-0.05196152422706631,0.030000000000000006,0.11546149415875973,0.07646314409774921,False,False,nan,nan,nan,nan,nan,nan,False,False,False
347,-60.0,0.84,0.08,0.3662453006383523,0.08,-0.06928203230275509,0.04000000000000001,0.11546149415875973,0.06570201910606382,False,False,nan,nan,nan,nan,nan,nan,False,False,False
348,-60.0,0.84,0.08,0.3662453006383523,0.1,-0.08660254037844387,0.05000000000000002,0.11546149415875973,0.05494448509244762,False,False,nan,nan,nan,nan,nan,nan,False,False,False
349,-60.0,0.84,0.08,0.3662453006383523,0.12,-0.10392304845413262,0.06000000000000001,0.11546149415875973,0.044191062435027684,False,False,nan,nan,nan,nan,nan,nan,False,False,False
350,-60.0,0.84,0.08,0.3662453006383523,0.14,-0.12124355652982141,0.07000000000000002,0.11546149415875973,0.03344237687452184,False,False,nan,nan,nan,nan,nan,nan,False,False,False
351,-45.0,0.48,-0.24,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.11126117483230785,0.08314716514965476,False,False,nan,nan,nan,nan,nan,nan,False,False,False
352,-45.0,0.48,-0.24,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.11126117483230785,0.07368114441887394,False,False,nan,nan,nan,nan,nan,nan,False,False,False
353,-45.0,0.48,-0.24,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.11126117483230785,0.06420481179132326,False,False,nan,nan,nan,nan,nan,nan,False,False,False
354,-45.0,0.48,-0.24,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.11126117483230785,0.05435760509685239,False,False,nan,nan,nan,nan,nan,nan,False,False,False
355,-45.0,0.48,-0.24,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.11126117483230785,0.04459794094561953,False,False,nan,nan,nan,nan,nan,nan,False,False,False
356,-45.0,0.48,-0.16,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.08318114364293594,0.058013194866369744,False,False,nan,nan,nan,nan,nan,nan,False,False,False
357,-45.0,0.48,-0.16,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.08318114364293594,0.04884982274139643,False,False,nan,nan,nan,nan,nan,nan,False,False,False
358,-45.0,0.48,-0.16,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.08318114364293594,0.03983603809835237,False,False,nan,nan,nan,nan,nan,nan,False,False,False
359,-45.0,0.48,-0.16,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.08318114364293594,0.030990946239535078,False,False,nan,nan,nan,nan,nan,nan,False,False,False
360,-45.0,0.48,-0.16,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.08318114364293594,0.022336545843665595,False,False,nan,nan,nan,nan,nan,nan,False,False,False
361,-45.0,0.48,-0.08,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.06889907582064567,0.05363339768489386,False,False,nan,nan,nan,nan,nan,nan,False,False,False
362,-45.0,0.48,-0.08,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.06889907582064567,0.04668288010864202,False,False,nan,nan,nan,nan,nan,nan,False,False,False
363,-45.0,0.48,-0.08,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.06889907582064567,0.040041612694322576,False,False,nan,nan,nan,nan,nan,nan,False,False,False
364,-45.0,0.48,-0.08,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.06889907582064567,0.03373729057342567,False,False,nan,nan,nan,nan,nan,nan,False,False,False
365,-45.0,0.48,-0.08,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.06889907582064567,0.027799115422878856,False,False,nan,nan,nan,nan,nan,nan,False,False,False
366,-45.0,0.48,0.0,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.03409335927680976,0.013363585605231543,False,False,nan,nan,nan,nan,nan,nan,False,False,False
367,-45.0,0.48,0.0,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.03409335927680976,0.010411502008239176,False,False,nan,nan,nan,nan,nan,nan,False,False,False
368,-45.0,0.48,0.0,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.03409335927680976,0.007911517478821267,False,False,nan,nan,nan,nan,nan,nan,False,False,False
369,-45.0,0.48,0.0,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.03409335927680976,0.005874615139541378,False,False,nan,nan,nan,nan,nan,nan,False,False,False
370,-45.0,0.48,0.0,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.03409335927680976,0.004309010312850581,False,False,nan,nan,nan,nan,nan,nan,False,False,False
371,-45.0,0.48,0.08,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,-0.029583360155055194,-0.0442208872989335,False,False,nan,nan,nan,nan,nan,nan,False,False,False
372,-45.0,0.48,0.08,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,-0.029583360155055194,-0.0448664885719528,False,False,nan,nan,nan,nan,nan,nan,False,False,False
373,-45.0,0.48,0.08,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,-0.029583360155055194,-0.04487958871820219,False,False,nan,nan,nan,nan,nan,nan,False,False,False
374,-45.0,0.48,0.08,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,-0.029583360155055194,-0.0442695318216271,False,False,nan,nan,nan,nan,nan,nan,False,False,False
375,-45.0,0.48,0.08,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,-0.029583360155055194,-0.043359780001290954,False,False,nan,nan,nan,nan,nan,nan,False,False,False
376,-45.0,0.54,-0.24,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.1585270465301356,0.13051788710720347,True,True,0.11091112098245451,0.11620518548053774,55.70422799792141,0.12400518548053763,0.09562603977715878,0.09562603977715878,False,False,False
377,-45.0,0.54,-0.24,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.1585270465301356,0.12161900377952786,True,False,nan,nan,nan,nan,nan,nan,False,False,False
378,-45.0,0.54,-0.24,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.1585270465301356,0.11284572755584482,True,False,nan,nan,nan,nan,nan,nan,False,False,False
379,-45.0,0.54,-0.24,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.1585270465301356,0.10420934697100051,True,False,nan,nan,nan,nan,nan,nan,False,False,False
380,-45.0,0.54,-0.24,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.1585270465301356,0.0957223134935623,True,False,nan,nan,nan,nan,nan,nan,False,False,False
381,-45.0,0.54,-0.16,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.12881598933347121,0.10510068255652144,True,False,nan,nan,nan,nan,nan,nan,False,False,False
382,-45.0,0.54,-0.16,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.12881598933347121,0.09730034027413562,True,False,nan,nan,nan,nan,nan,nan,False,False,False
383,-45.0,0.54,-0.16,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.12881598933347121,0.08970336626502767,True,False,nan,nan,nan,nan,nan,nan,False,False,False
384,-45.0,0.54,-0.16,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.12881598933347121,0.08232673712756727,True,False,nan,nan,nan,nan,nan,nan,False,False,False
385,-45.0,0.54,-0.16,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.12881598933347121,0.0751887244653735,True,False,nan,nan,nan,nan,nan,nan,False,False,False
386,-45.0,0.54,-0.08,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.09607351250836399,0.06543539368701945,False,False,nan,nan,nan,nan,nan,nan,False,False,False
387,-45.0,0.54,-0.08,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.09607351250836399,0.05914884651168181,False,False,nan,nan,nan,nan,nan,nan,False,False,False
388,-45.0,0.54,-0.08,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.09607351250836399,0.05313506132417117,False,False,nan,nan,nan,nan,nan,nan,False,False,False
389,-45.0,0.54,-0.08,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.09607351250836399,0.04741100429682685,False,False,nan,nan,nan,nan,nan,nan,False,False,False
390,-45.0,0.54,-0.08,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.09607351250836399,0.041994013828133475,False,False,nan,nan,nan,nan,nan,nan,False,False,False
391,-45.0,0.54,0.0,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.024152002007902962,-0.0037459311365987957,False,False,nan,nan,nan,nan,nan,nan,False,False,False
392,-45.0,0.54,0.0,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.024152002007902962,-0.009080391983146335,False,False,nan,nan,nan,nan,nan,nan,False,False,False
393,-45.0,0.54,0.0,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.024152002007902962,-0.014409740830046008,False,False,nan,nan,nan,nan,nan,nan,False,False,False
394,-45.0,0.54,0.0,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.024152002007902962,-0.019308362838553444,False,False,nan,nan,nan,nan,nan,nan,False,False,False
395,-45.0,0.54,0.0,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.024152002007902962,-0.02374701345438293,False,False,nan,nan,nan,nan,nan,nan,False,False,False
396,-45.0,0.54,0.08,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,-0.047556134990628135,-0.07316645207095221,False,False,nan,nan,nan,nan,nan,nan,False,False,False
397,-45.0,0.54,0.08,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,-0.047556134990628135,-0.07711763464652593,False,False,nan,nan,nan,nan,nan,nan,False,False,False
398,-45.0,0.54,0.08,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,-0.047556134990628135,-0.08033390711115415,False,False,nan,nan,nan,nan,nan,nan,False,False,False
399,-45.0,0.54,0.08,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,-0.047556134990628135,-0.0827713398326364,False,False,nan,nan,nan,nan,nan,nan,False,False,False
400,-45.0,0.54,0.08,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,-0.047556134990628135,-0.08439816858053877,False,False,nan,nan,nan,nan,nan,nan,False,False,False
401,-45.0,0.6,-0.24,0.3662453006383523,0.06,-0.04242640687119285,0.042426406871192854,0.20482794557359657,0.17707770972330955,False,False,nan,nan,nan,nan,nan,nan,False,False,False
402,-45.0,0.6,-0.24,0.3662453006383523,0.08,-0.056568542494923796,0.05656854249492381,0.20482794557359657,0.168035181092255,False,False,nan,nan,nan,nan,nan,nan,False,False,False
403,-45.0,0.6,-0.24,0.3662453006383523,0.1,-0.07071067811865475,0.07071067811865477,0.20482794557359657,0.15909278149750905,False,False,nan,nan,nan,nan,nan,nan,False,False,False
404,-45.0,0.6,-0.24,0.3662453006383523,0.12,-0.0848528137423857,0.08485281374238571,0.20482794557359657,0.15025834510541572,False,False,nan,nan,nan,nan,nan,nan,False,False,False
405,-45.0,0.6,-0.24,0.3662453006383523,0.14,-0.09899494936611665,0.09899494936611666,0.20482794557359657,0.14154042392881444,False,False,nan,nan,nan,nan,nan,nan,False,False,False
